occurrence_id	work	language	match	short_context	ai_decision	confidence	reason_code	review_note
dumas-fils-la-dame-aux-camelias-0f2284f07f1c8448	dumas-fils-la-dame-aux-camelias	fr	je t'aime	--Oh! oui, je t'aime, mon Armand! murmura-t-elle en enlaçant ses deux bras autour de mon cou, je t'aime comme je n'aurais pas cru pouvoir aimer. Nous serons heureux, nous vivrons tranquilles, et je dirai un éternel adieu à cette vie dont je rougis maintenant. Jamais tu ne me reprocheras le passé, n'est-ce pas?	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	French « je t’aime » explicitly realizes aimer with first-person singular experiencer « je » and second-person target « t’ », reinforced by direct address « mon Armand ».
dumas-fils-la-dame-aux-camelias-2c384c3fbd203755	dumas-fils-la-dame-aux-camelias	fr	je t'aime toujours	--Parce que, malgré ce que tu m'as fait, je t'aime toujours et que je veux te garder ici.	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	French « je t’aime toujours » explicitly realizes aimer with first-person singular experiencer « je » and second-person target « t’ ».
dumas-fils-la-dame-aux-camelias-47275cd93e72e11f	dumas-fils-la-dame-aux-camelias	fr	je vous aime	--C'est que personne ne vous a jamais aimée comme je vous aime.	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	French « je vous aime » explicitly realizes first-person singular experiencer « je » loving the second-person target « vous ».
dumas-fils-la-dame-aux-camelias-49bccdd59b689488	dumas-fils-la-dame-aux-camelias	fr	je t'aime	--Tu sais bien que je t'aime.	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	French « je t’aime » explicitly realizes aimer with first-person singular experiencer « je » and second-person target « t’ ».
dumas-fils-la-dame-aux-camelias-59c7df44837fae36	dumas-fils-la-dame-aux-camelias	fr	je vous aime	--Si vous saviez comme je vous aime! lui disais-je tout bas.	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	The explicit French clause « je vous aime » has first-person singular « je » as experiencer and second-person « vous » as the direct target of aimer in its love sense.
dumas-fils-la-dame-aux-camelias-8072d693aa62fa51	dumas-fils-la-dame-aux-camelias	fr	Je vous aime	«Cher enfant, je suis un peu souffrante, et le médecin m'ordonne le repos. Je me coucherai de bonne heure ce soir et ne vous verrai pas. Mais, pour vous récompenser, je vous attendrai demain à midi. Je vous aime.»	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	French «Je vous aime» explicitly realizes aimer with first-person singular experiencer «je» and second-person target «vous».
dumas-fils-la-dame-aux-camelias-8395d5328906e125	dumas-fils-la-dame-aux-camelias	fr	je t'aime	--Oh! oui, je t'aime, mon Armand! murmura-t-elle en enlaçant ses deux bras autour de mon cou, je t'aime comme je n'aurais pas cru pouvoir aimer. Nous serons heureux, nous vivrons tranquilles, et je dirai un éternel adieu à cette vie dont je rougis maintenant. Jamais tu ne me reprocheras le passé, n'est-ce pas?	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	French « je t'aime » explicitly realizes first-person singular experiencer « je » loving the second-person target « t' », reinforced by the vocative « mon Armand ».
dumas-fils-la-dame-aux-camelias-c5dc6576178b84bb	dumas-fils-la-dame-aux-camelias	fr	je t'aime	--C'est que tu ne sais pas combien je t'aime!	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	French « je t’aime » explicitly realizes aimer with first-person singular experiencer « je » and second-person target « t’ ».
dumas-fils-la-dame-aux-camelias-e5c29cd067d31218	dumas-fils-la-dame-aux-camelias	fr	je vous aime	--Voyons, raisonnons un peu, reprit-elle en me prenant les deux mains et en me regardant avec un charmant sourire auquel il m'était impossible de résister; vous m'aimez, n'est-ce pas? et vous seriez heureux de passer trois ou quatre mois à la campagne avec moi seule; moi aussi, je serais heureuse de cette solitude à deux, non seulement j'en serais heureuse, mais j'en ai besoin pour ma santé. Je ne puis quitter Paris pour un si long temps sans mettre ordre à mes affaires, et les affaires d'une femme comme moi sont toujours très embrouillées; eh bien, j'ai trouvé le moyen de tout concilier, mes affaires et mon amour pour vous, oui, pour vous, ne riez pas, j'ai la folie de vous aimer! Et voilà que vous prenez vos grands airs et me dites des grands mots. Enfant, trois fois enfant, rappelez-vous seulement que je vous aime, et ne vous inquiétez de rien.--Est-ce convenu, voyons?	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	« Je vous aime » explicitly realizes aimer with first-person singular experiencer « je » and second-person target « vous ».
eliot-middlemarch-319cda0fe111e09c	eliot-middlemarch	en	I love you	“It is all true, Fred, and I am happy because of it—because I love you best,” said Mary, in a tone of obedient recitation.	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	“I love you best” explicitly realizes first-person singular experiencer Mary loving second-person target Fred.
eliot-middlemarch-5b8f9f1880f46aef	eliot-middlemarch	en	I love you	“I came because I could not live without trying to see you. You are lonely; I love you; I want you to consent to be my wife; I will wait, but I want you to promise that you will marry me—no one else.”	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	The clause “I love you” explicitly realizes first-person singular as experiencer and second person as the direct target of love.
eliot-middlemarch-9d950ce618b92b22	eliot-middlemarch	en	I love you	“There is no hope for me,” said Will. “Even if you loved me as well as I love you—even if I were everything to you—I shall most likely always be very poor: on a sober calculation, one can count on nothing but a creeping lot. It is impossible for us ever to belong to each other. It is perhaps base of me to have asked for a word from you. I meant to go away into silence, but I have not been able to do what I meant.”	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	The clause explicitly uses “I” as the experiencer of love and “you” as its direct target.
flaubert-madame-bovary-0d136773d8af6916	flaubert-madame-bovary	fr	je t’aime	— Mais oui, je t’aime! répondait-il.	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	The French clause « je t’aime » explicitly realizes aimer with first-person singular experiencer « je » and second-person singular target « t’ ».
flaubert-madame-bovary-176b95833345dab6	flaubert-madame-bovary	fr	je t’aime	— Amenez-la-moi! dit sa mère se précipitant pour l’embrasser. Comme je t’aime, ma pauvre enfant! comme je t’aime!	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	French « je t’aime » explicitly realizes aimer with first-person singular experiencer « je » and second-person target « t’ ».
flaubert-madame-bovary-235416d6f3edeafa	flaubert-madame-bovary	fr	je t’aime	— Qu’as-tu? qu’as-tu? répétait-il stupéfait. Calme-toi! reprends-toi!... Tu sais bien que je t’aime! ... viens!	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	French « je t’aime » explicitly realizes aimer with first-person singular experiencer « je » and second-person target « t’ ».
flaubert-madame-bovary-75e4f690ef36a899	flaubert-madame-bovary	fr	je vous aime	— Non, je vous aime, voilà tout! Vous n’en doutez pas! Dites-le-moi; un mot! un seul mot!	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	French « je vous aime » explicitly realizes first-person singular experiencer je loving the second-person target vous.
flaubert-madame-bovary-9084ecd285dc213c	flaubert-madame-bovary	fr	je t’aimerai	— Ah! pardonne-moi! tu es la seule qui me plaise. J’ai été imbécile et méchant! Je t’aime, je t’aimerai toujours!... Qu’as-tu? dis-le donc!	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	French « je t’aimerai toujours » explicitly realizes first-person singular experiencer « je » loving second-person target « t’ » in the future.
flaubert-madame-bovary-9c9d14e73da47022	flaubert-madame-bovary	fr	je t’aime	— Oh! c’est que je t’aime! reprenait-elle, je t’aime à ne pouvoir me passer de toi, sais-tu bien? J’ai quelquefois des envies de te revoir où toutes les colères de l’amour me déchirent. Je me demande: «Où est-il? Peut-être il parle à d’autres femmes? Elles lui sourient, il s’approche...» Oh! non, n’est-ce pas, aucune ne te plaît? Il y en a de plus belles; mais, moi, je sais mieux aimer! Je suis ta servante et ta concubine! Tu es mon roi, mon idole! tu es bon! tu es beau! tu es intelligent! tu es fort!	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	French « je t’aime » explicitly realizes aimer with first-person singular experiencer « je » and second-person target « t’ ».
flaubert-madame-bovary-c0e0cc2bb62bdba5	flaubert-madame-bovary	fr	je t’aime	— Si je t’aime! si je t’aime! mais je t’adore, mon amour!	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	French « je t’aime » explicitly realizes first-person singular experiencer « je » loving second-person target « t’ », reinforced by « je t’adore, mon amour ».
flaubert-madame-bovary-c1cc44972185af75	flaubert-madame-bovary	fr	Je t’aime	— Ah! pardonne-moi! tu es la seule qui me plaise. J’ai été imbécile et méchant! Je t’aime, je t’aimerai toujours!... Qu’as-tu? dis-le donc!	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	« Je t’aime » explicitly realizes aimer with first-person singular experiencer « je » and second-person singular target « t’ ».
flaubert-madame-bovary-c648bd2e9a7ad647	flaubert-madame-bovary	fr	je t’aime	— Oh! c’est que je t’aime! reprenait-elle, je t’aime à ne pouvoir me passer de toi, sais-tu bien? J’ai quelquefois des envies de te revoir où toutes les colères de l’amour me déchirent. Je me demande: «Où est-il? Peut-être il parle à d’autres femmes? Elles lui sourient, il s’approche...» Oh! non, n’est-ce pas, aucune ne te plaît? Il y en a de plus belles; mais, moi, je sais mieux aimer! Je suis ta servante et ta concubine! Tu es mon roi, mon idole! tu es bon! tu es beau! tu es intelligent! tu es fort!	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	French « je t’aime » explicitly realizes aimer with first-person singular experiencer « je » and second-person object/target « t’ ».
flaubert-madame-bovary-d3ce852d259a04be	flaubert-madame-bovary	fr	je vous aime	— De grâce, restez! je vous aime!	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	The explicit French clause « je vous aime » realizes aimer with first-person singular experiencer « je » and second-person target « vous ».
flaubert-madame-bovary-fad5eca3365af663	flaubert-madame-bovary	fr	Je t’aime	— Je t’aime! répondit-elle en lui passant les bras autour du cou.	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	French « Je t’aime » explicitly realizes first-person singular aimer with the second-person object t’ as the loved target.
flaubert-madame-bovary-fb5efdc59deab9a7	flaubert-madame-bovary	fr	je t’aime	— Amenez-la-moi! dit sa mère se précipitant pour l’embrasser. Comme je t’aime, ma pauvre enfant! comme je t’aime!	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	French « je t’aime » explicitly realizes aimer with first-person singular experiencer « je » and second-person target « t’ ».
flaubert-madame-bovary-fe1759703fe08567	flaubert-madame-bovary	fr	je t’aime	— Si je t’aime! si je t’aime! mais je t’adore, mon amour!	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	French « je t’aime » explicitly realizes first-person singular experiencer « je » loving second-person target « t’ »; repetition and « je t’adore, mon amour » reinforce the love sense.
goethe-die-leiden-des-jungen-werther-0321a31ffd0dd044	goethe-die-leiden-des-jungen-werther	de	ich dich liebe	Und was ist das, daß Albert dein Mann ist? Mann! Das wäre denn für diese Welt—und für diese Welt Sünde, daß ich dich liebe, daß ich dich aus seinen Armen in die meinigen reißen möchte? Sünde? Gut, und ich strafe mich dafür; ich habe sie in ihrer ganzen Himmelswonne geschmeckt, diese Sünde, habe Lebensbalsam und Kraft in mein Herz gesaugt. Du bist von diesem Augenblicke mein! Mein, o Lotte! Ich gehe voran! Gehe zu meinem Vater, zu deinem Vater. Dem will ich's klagen, und er wird mich trösten, bis du kommst, und ich fliege dir entgegen und fasse dich und bleibe bei dir vor dem Angesichte des Unendlichen in ewigen Umarmungen.	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	The subordinate clause “daß ich dich liebe” explicitly realizes first-person singular ich as experiencer and second-person dich as the direct target of liebe.
hamsun-pan-bc3c8d656c175af9	hamsun-pan	no	jeg elsker dig	Fordi jeg elsker dig.	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	Norwegian “Fordi jeg elsker dig” explicitly means “Because I love you,” with first-person singular experiencer and second-person target.
hamsun-victoria-5fa7bf1d366f41a3	hamsun-victoria	no	Jeg elsker Dem	en majestæt. Herren reiser sig brat, hans mørke sjæl blir som beskinnet av en lystre-ild i samme nu. De er så god mot alle, sier han bitter, De kommer også til mig. Hun svarer ikke, hun står bare og ser på ham og hendes ansigt blir dunkelt rødt. Hvad vil De? spør han like så bittert som før: er De kommet for å minde mig om det forbigangne? for så er det siste gang, nådige frue, nu reiser jeg for altid. Og fremdeles svarer ikke den unge slotsfrue, men hendes mund bæver. Han sier: Er det Dem ikke nok at jeg har erkjendt min dårskap én gang, så hør, jeg gjør det igjen: min hu stod til Dem, jeg var Dem ikke værdig, — er De nu tilfreds? Han fortsætter med sti- gende hæftighet: De svarte mig nei, De tok en anden; jeg var en bonde, en bjørn, en barbar som i min ungdom var tumlet ind på en kongelig vildtbane! Men da kaster herren sig på en stol og hulker og ber: Å, gål tilgiv mig, gå Deres veil Nu er al rødme veket fra slotsfruens ansigt. Så sier hun og hun uttaler ordene så langsomt og vel: Jeg elsker Dem; misforstå mig ikke mere, det er Dem jeg elsker; farvel! Og det var sig den unge slots- frue, hun la hænderne for ansigtet og gik hurtig ut av døren ....	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	Norwegian «Jeg elsker Dem» explicitly realizes first-person singular elsker (‘love’) with the formal second-person pronoun Dem as its direct target.
hamsun-victoria-70fda1fe7e4c1933	hamsun-victoria	no	Jeg elsker Dem	høre Deres .... Jeg elsker Dem og sier det nu. Det vil da av- hænge av Deres svar om jeg .... De råder så aldeles over mig. Hvad svarer De?	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	Norwegian “Jeg elsker Dem” explicitly means “I love you,” with first-person singular experiencer “Jeg” and polite second-person target “Dem.”
hamsun-victoria-7363807c39cdd645	hamsun-victoria	no	jeg elsker dig	Jeg, jeg elsker dig mere, mere end mit liv, du kjære, elsker dig som den første dag, den første stund da du gav mig rosen. Husker du det? Du rakte mig rosen og så på mig med dine skjønne øine; rosen duftet som du, du rødmet som den og jeg blev beruset i alle mine sanser. Men endnu mere elsker jeg dig nu, du er skjønnere end i din ungdom og mit hjærte takker og velsigner dig for hver dag du har været min.	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	Norwegian «jeg elsker dig» explicitly expresses first-person singular love toward the second-person object «dig».
hamsun-victoria-7e5e754d0a0b7199	hamsun-victoria	no	Jeg elsker Dem	Jeg elsker Dem, sa hun. Forstår De det? Det er Dem jeg elsker.	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	Norwegian “Jeg elsker Dem” explicitly expresses first-person singular love toward the formally addressed second person; the repetition “Det er Dem jeg elsker” confirms the target.
hamsun-victoria-da79265af287b715	hamsun-victoria	no	jeg har elsket Dem	11 — Hamsun: III har lidt i lang tid, Johannes, længe før disse siste dager. Da De var i utlandet led jeg, og siden, efter at jeg kom hit til byen i vår har jeg bare lidt hver dag. Jeg har aldrig før visst hvor uendelig lang natten kunde være. Jeg har set Dem to ganger på gaten i denne tid; den ene gang nynnet De da De gik forbi mig, men De så mig ikke. Jeg hadde et håp om å få se Dem hos Seiers; men De kom ikke. Jeg skulde ikke ha talt til Dem eller gåt like foran Dem, men været taknemmelig for å få se Dem langt borte fra. Men De kom ikke. Jeg tænkte da at det kan- ske var for min skyld De ikke kom. Klokken elleve begyndte jeg å danse fordi jeg ikke holdt ut å vente længer. Ja, Johannes, jeg har elsket Dem, elsket bare Dem i hele mit liv. Det er Victoria som skriver dette og Gud læser det over min skulder. Og nu må jeg si Dem farvel, det er nu blit næsten mørkt og jeg ser ikke længer. Farvel, Johannes, tak for hver dag. Når jeg tlyver ut fra jorden skal jeg takke Dem endnu til det siste og nævne Deres navn hele veien for mig selv. Lev da vel for hele Deres liv og tilgiv mig det jeg har gjort Dem imot og at jeg ikke kunde få kaste mig ned for Dem og be Dem om forlatelse derfor. Jeg gjør det nu i mit hjærte. Lev da vel, Johannes, og farvel for altid. Og tak endnu en gang for hver eneste dag og stund. Jeg kan ikke mere. Deres VICTORIA.	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	“Jeg har elsket Dem” explicitly realizes first-person singular experiencer jeg with second-person formal target Dem; the repetition “elsket bare Dem” confirms the construction.
ibsen-et-dukkehjem-22aa549e55c520e4	ibsen-et-dukkehjem	no	Jeg elsker deg ikke mer	NORA. Å, det gjør meg så ondt, Torvald; for du har alltid vært så snill imot meg. Men jeg kan ikke gjøre ved det. Jeg elsker deg ikke mer.	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	Norwegian “Jeg elsker deg ikke mer” explicitly means “I no longer love you,” with first-person singular experiencer and second-person target.
ibsen-et-dukkehjem-730c4a81efa614e1	ibsen-et-dukkehjem	no	Jeg har elsket deg	NORA. Det er sant. Jeg har elsket deg over alt i verdens rike.	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	Norwegian “Jeg har elsket deg” explicitly realizes first-person singular experiencer (“Jeg”) loving the second-person target (“deg”) in the perfect.
lafayette-la-princesse-de-cleves-c8c3a813b2c46e4b	lafayette-la-princesse-de-cleves	fr	je vous aime	--Je vous en fais pourtant, Madame, répliqua-t-il, et ils sont bien fondés: Pourquoi ne le pas voir s'il ne vous a rien dit? Mais, Madame, il vous a parlé; si son silence seul vous avait témoigné sa passion, elle n'aurait pas fait en vous une si grande impression. Vous n'avez pu me dire la vérité tout entière; vous m'en avez caché la plus grande partie; vous vous êtes repentie même du peu que vous m'avez avoué et vous n'avez pas eu la force de continuer. Je suis plus malheureux que je ne l'ai cru, et je suis le plus malheureux de tous les hommes. Vous êtes ma femme, je vous aime comme ma maîtresse, et je vous en vois aimer un autre. Cet autre est le plus aimable de la cour, et il vous voit tous les jours, il sait que vous l'aimez. Eh! j'ai pu croire, s'écria-t-il, que vous surmonteriez la passion que vous avez pour lui. Il faut que j'aie perdu la raison pour avoir cru qu'il fût possible.	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	« Je vous aime comme ma maîtresse » explicitly uses first-person singular « je » as the experiencer and second-person « vous » as the direct target of aimer in the love sense.
lagerlof-gosta-berlings-saga-61d2fc5156f37da4	lagerlof-gosta-berlings-saga	sv	jag älskar dig	»Så länge jag älskar dig, skall jag älska dem.»	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	Swedish “jag älskar dig” explicitly realizes first-person singular experiencer jag with second-person target dig under the love verb älskar.
lagerlof-gosta-berlings-saga-9af4d5260c8d49d8	lagerlof-gosta-berlings-saga	sv	jag har älskat dig	"Det är dock så mycket att säga till den, som håller på att dö. Orden trängas på tungan, när man vet, att i nästa rum ligger den, vars öra snart ska stängas för alltid. ""Ack, min vän min vän"", vill man säga, ""kan du förlåta? Kan du tro, att jag har älskat dig trots allt? Hur kunde det dock bli så, att jag skulle vålla dig så mycken sorg, medan vi vandrade här tillsammans? Ack, min vän, tack för all glädje, som du har skänkt mig!"""	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	Swedish “jag har älskat dig” explicitly realizes first-person singular experiencer jag with perfect LOVE (har älskat) and second-person target dig.
lawrence-women-in-love-0e5866f7a24ddc1c	lawrence-women-in-love	en	I love you	“Yes, I do. I love you, and I know it’s final. It is final, so why say any more about it.”	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	The affirmative clause “I love you” explicitly realizes first-person singular experiencer and second-person target.
lawrence-women-in-love-133276800ca1b0fd	lawrence-women-in-love	en	I will love you	“I will love you always,” he repeated, in real agony, forcing the words out.	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	The explicit future construction “I will love you always” realizes first-person singular experiencer and second-person target of love.
lawrence-women-in-love-37dd4c8aeee9268b	lawrence-women-in-love	en	I love you	All this she could not know. She wanted to be made much of, to be adored. There were infinite distances of silence between them. How could he tell her of the immanence of her beauty, that was not form, or weight, or colour, but something like a strange, golden light! How could he know himself what her beauty lay in, for him. He said “Your nose is beautiful, your chin is adorable.” But it sounded like lies, and she was disappointed, hurt. Even when he said, whispering with truth, “I love you, I love you,” it was not the real truth. It was something beyond love, such a gladness of having surpassed oneself, of having transcended the old existence. How could he say ‘I’ when he was something new and unknown, not himself at all? This I, this old formula of the age, was a dead letter.	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	The quoted utterance explicitly realizes first-person singular “I” as the experiencer of love and second-person “you” as its direct target; the narrator’s qualification of its truth does not affect membership.
lawrence-women-in-love-57a193bdbfc9bf80	lawrence-women-in-love	en	I love you	“Yes,—my love, yes,—my love. Let love be enough then. I love you then—I love you. I’m bored by the rest.”	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	The passage explicitly and affirmatively realizes “I love you,” with first-person singular as experiencer and second person as the loved target.
lawrence-women-in-love-86dea678c8044a4f	lawrence-women-in-love	en	I love you	“I love you,” he whispered as he kissed her, and trembled with pure hope, like a man who is born again to a wonderful, lively hope far exceeding the bounds of death.	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	The quoted clause explicitly realizes first-person singular experiencer “I” loving second-person target “you”; the kissing context supports the ordinary love sense.
lawrence-women-in-love-d16e0b33503dd1b5	lawrence-women-in-love	en	I love you	“I love you right enough,” he said, grimly. “But I want it to be something else.”	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	The speaker explicitly says “I love you,” with first-person singular as experiencer and second person as the direct target of love.
lawrence-women-in-love-e355c9c0c8a97c91	lawrence-women-in-love	en	I love you	“Yes,—my love, yes,—my love. Let love be enough then. I love you then—I love you. I’m bored by the rest.”	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	The explicit affirmative clause “I love you” has first-person singular experiencer “I” and second-person target “you.”
nansen-maria-93ea665425fd352f	nansen-maria	da	Jeg elsker Dig	Jeg svarer: »Saavist som jeg altid hellere har sagt Dig for lidt end for meget, saavist elsker jeg Dig. Jeg elsker Dig i Lyst og i Nød, Hverdage og Festdage. Du er den, jeg vil dø med, men først vil jeg leve meget, meget længe med Dig. Javel har jeg længtes efter min yndige Elskerindes Kærtegn. Men mest har jeg længtes efter alt det andet, som ogsaa er Dig: dit trofaste Hjærte, din rene Tanke, din milde Tale, dit lyse Smil, som er min Sol i Tvivlen, dit gode Haandtryk, som er min Styrke paa Vejen.«	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	Danish “Jeg elsker Dig” explicitly realizes first-person singular elsker ‘love’ with second-person Dig as its direct target.
nansen-maria-a95aa1804441024d	nansen-maria	da	elsker jeg Dig	Jeg svarer: »Saavist som jeg altid hellere har sagt Dig for lidt end for meget, saavist elsker jeg Dig. Jeg elsker Dig i Lyst og i Nød, Hverdage og Festdage. Du er den, jeg vil dø med, men først vil jeg leve meget, meget længe med Dig. Javel har jeg længtes efter min yndige Elskerindes Kærtegn. Men mest har jeg længtes efter alt det andet, som ogsaa er Dig: dit trofaste Hjærte, din rene Tanke, din milde Tale, dit lyse Smil, som er min Sol i Tvivlen, dit gode Haandtryk, som er min Styrke paa Vejen.«	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	Danish “elsker jeg Dig” explicitly realizes first-person singular ‘I love you’; the inversion is licensed by the preceding adverbial “saavist,” and the following “Jeg elsker Dig” confirms the syntax and love sense.
rostand-cyrano-de-bergerac-124093752774e040	rostand-cyrano-de-bergerac	fr	je t'aime	ROXANE: Eh bien ! toi-même enfin l'emporte sur toi-même, Et ce n'est plus que pour ton âme que je t'aime !	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	French « je t’aime » explicitly realizes aimer with first-person singular experiencer « je » and second-person target « t’ ».
rostand-cyrano-de-bergerac-3b669bca4a2a7f06	rostand-cyrano-de-bergerac	fr	je vous aime	CYRANO: Tous ceux, tous ceux, tous ceux Qui me viendront, je vais vous les jeter, en touffe, Sans les mettre en bouquet: je vous aime, j'étouffe, Je t'aime, je suis fou, je n'en peux plus, c'est trop; Ton nom est dans mon cœur comme dans un grelot, Et comme tout le temps, Roxane, je frissonne, Tout le temps, le grelot s'agite, et le nom sonne ! De toi, je me souviens de tout, j'ai tout aimé: Je sais que l'an dernier, un jour, le douze mai, Pour sortir le matin tu changeas de coiffure ! J'ai tellement pris pour clarté ta chevelure Que, comme lorsqu'on a trop fixé le soleil, On voit sur toute chose ensuite un rond vermeil, Sur tout, quand j'ai quitté les feux dont tu m'inondes, Mon regard ébloui pose des taches blondes !	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	French « je vous aime » explicitly realizes aimer with first-person singular experiencer « je » and second-person target « vous », reinforced by the parallel « Je t'aime » addressed to Roxane.
rostand-cyrano-de-bergerac-5dd7351a6e0833be	rostand-cyrano-de-bergerac	fr	Je t'aime	CHRISTIAN: Je t'aime.	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	French « Je t'aime » explicitly realizes aimer with first-person singular experiencer « je » and second-person target « t’ ».
rostand-cyrano-de-bergerac-5e7e790fa3b03be7	rostand-cyrano-de-bergerac	fr	Je vous aime	ROXANE: Je vous aime, vivez !	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	French « Je vous aime » explicitly realizes aimer with first-person singular experiencer « je » and second-person target « vous ».
rostand-cyrano-de-bergerac-80fb00222eee79c5	rostand-cyrano-de-bergerac	fr	Je t'aime	CHRISTIAN: Je t'aime tant.	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	French « Je t'aime tant » explicitly realizes aimer with first-person singular experiencer « je » and second-person target « t' ».
rostand-cyrano-de-bergerac-ababfd1f03dfe1fa	rostand-cyrano-de-bergerac	fr	Je t'aime	CYRANO: Tous ceux, tous ceux, tous ceux Qui me viendront, je vais vous les jeter, en touffe, Sans les mettre en bouquet: je vous aime, j'étouffe, Je t'aime, je suis fou, je n'en peux plus, c'est trop; Ton nom est dans mon cœur comme dans un grelot, Et comme tout le temps, Roxane, je frissonne, Tout le temps, le grelot s'agite, et le nom sonne ! De toi, je me souviens de tout, j'ai tout aimé: Je sais que l'an dernier, un jour, le douze mai, Pour sortir le matin tu changeas de coiffure ! J'ai tellement pris pour clarté ta chevelure Que, comme lorsqu'on a trop fixé le soleil, On voit sur toute chose ensuite un rond vermeil, Sur tout, quand j'ai quitté les feux dont tu m'inondes, Mon regard ébloui pose des taches blondes !	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	French « Je t’aime » explicitly realizes aimer with first-person singular experiencer « je » and second-person target « t’ ».
rostand-cyrano-de-bergerac-ad99728643cf54d1	rostand-cyrano-de-bergerac	fr	je ne t'aime pas	CHRISTIAN (vivement, la retenant): Non ! je ne t'aime pas !	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	French « je ne t’aime pas » explicitly realizes negative LOVE with first-person singular experiencer « je » and second-person target « t’ ».
rostand-cyrano-de-bergerac-ca838af570a46ee9	rostand-cyrano-de-bergerac	fr	Je t'aime	CHRISTIAN: Je t'aime !	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	French « Je t’aime » explicitly realizes aimer with first-person singular experiencer « je » and second-person target « t’ ».
rostand-cyrano-de-bergerac-cd59e8d220d58baf	rostand-cyrano-de-bergerac	fr	je t'aime	ROXANE: Oui, je tremble, et je pleure, et je t'aime, et suis tienne ! Et tu m'as enivrée !	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	French « je t'aime » explicitly realizes aimer with first-person singular experiencer « je » and second-person target « t' ».
rostand-cyrano-de-bergerac-e80c60e873c165cb	rostand-cyrano-de-bergerac	fr	Je vous aime	CHRISTIAN (s'assied près d'elle, sur le banc. Un silence): Je vous aime.	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	French « Je vous aime » explicitly realizes first-person singular aimer with vous as the second-person target.
rostand-cyrano-de-bergerac-f19e9e1f744ddbdb	rostand-cyrano-de-bergerac	fr	Je vous aime	CYRANO (écrivant, à part,--on l'entend murmurer de temps en temps): Je vous aime. . .	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	French « Je vous aime » explicitly realizes first-person singular aimer with second-person vous as the loved target.
